Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
56747,2481,2,12,6,6,6.0,0.0,0,0,0.0,0.0,4836.759371,806.1265619,2481.0,0.0,2481,2481,2481,2481.0,0.0,2481,2481,0,0.0,0.0,0.0,0.0,40.0,0.0,806.1265619,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,127.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49157,56,1,2,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,17857.14286,17857.14286,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,65036903,12,914,430,0,76.16666667,165.2842364,1963,0,328.6666667,763.400566,74.69605372,0.369021262,2827691.435,4453051.258,10000000,91,60500000,5500461.273,5197229.572,10000000,37269,65000000,5909068.273,4904390.083,10000000.0,458.0,252.0,324.0,0.184510631,0.184510631,0.0,1963.0,194.32,545.1667726,297206.81,0.0,1.0,0.0,202.4166667,914.0,8192.0,980.0,11.0,20.0,85019.83333,281226.0,36875.0,9999159.167,10000000.0,9996326.0,1
123,194,2,96,48,48,48.0,0.0,48,48,48.0,0.0,989690.7216,20618.5567,64.66666667,71.47260547,143,3,3,3.0,0.0,3,3,48,48.0,0.0,48.0,48.0,64.0,64.0,10309.27835,10309.27835,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,60.0,96.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,160,2,12,6,6,6.0,0.0,0,0,0.0,0.0,75000.0,12500.0,160.0,0.0,160,160,160,160.0,0.0,160,160,0,0.0,0.0,0.0,0.0,40.0,0.0,12500.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,255.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,66842856,15,2057,910,0,137.1333333,292.5305519,1460,0,366.3333333,586.0209244,112.9814082,0.448813857,2304926.069,4051253.931,9994872,41,62500000,4466008.0,5051457.273,10100000,113,66700000,4764005.786,4945175.216,10100000.0,49.0,312.0,384.0,0.224406928,0.224406928,0.0,1460.0,243.6129032,464.0849547,215374.8452,0.0,1.0,0.0,251.7333333,2057.0,8192.0,66.0,14.0,20.0,461236.0,2034310.0,146335.0,9959449.333,9994872.0,9806772.0,1
1098,38,1,2,2,2,2.0,0.0,6,6,6.0,0.0,210526.3158,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,26315.78947,26315.78947,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9999,30,1,2,2,2,2.0,0.0,6,6,6.0,0.0,266666.6667,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,33333.33333,33333.33333,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8031,67,1,0,0,0,0.0,0.0,6,6,6.0,0.0,89552.23881,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,14925.37313,14925.37313,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,60912371,23,873,561,0,37.95652174,122.8555983,1641,0,775.7272727,723.8303657,294.5050358,0.738766186,1384372.068,3472085.52,10000000,10,60900000,2768744.136,4573246.84,10100000,101,60900000,2898154.095,4651308.947,10100000.0,48.0,744.0,712.0,0.377591606,0.36117458,0.0,1641.0,389.9782609,625.5748108,391343.844,0.0,1.0,0.0,398.6444444,873.0,29200.0,114.0,3.0,32.0,98037.33333,332545.0,50605.0,10000000.0,10000000.0,9996061.0,1
53,60066,1,49,49,49,49.0,0.0,129,129,129.0,0.0,2963.406919,33.29670696,60066.0,0.0,60066,60066,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,40.0,16.64835348,16.64835348,49.0,129.0,75.66666667,46.18802154,2133.333333,0.0,0.0,0.0,113.5,49.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1073,57,1,2,2,2,2.0,0.0,6,6,6.0,0.0,140350.8772,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,17543.85965,17543.85965,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,84,2,12,6,6,6.0,0.0,0,0,0.0,0.0,142857.1429,23809.52381,84.0,0.0,84,84,84,84.0,0.0,84,84,0,0.0,0.0,0.0,0.0,40.0,0.0,23809.52381,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,1856.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,176,2,64,32,32,32.0,0.0,79,79,79.0,0.0,1261363.636,22727.27273,58.66666667,99.01683359,173,1,2,2.0,0.0,2,2,1,1.0,0.0,1.0,1.0,40.0,40.0,11363.63636,11363.63636,32.0,79.0,50.8,25.7429602,662.7,0.0,0.0,0.0,63.5,64.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,19093510,5,448,430,0,89.6,190.3071202,1391,0,280.6,620.73972,96.9439354,0.523738171,2121501.111,4067424.699,9750479,21,10200000,2560515.5,4794400.58,9750479,37128,19100000,4764090.25,5406717.409,10000000.0,820.0,112.0,124.0,0.261869085,0.261869085,0.0,1391.0,168.2727273,425.263234,180848.8182,0.0,1.0,0.0,185.1,448.0,8192.0,946.0,4.0,20.0,491583.0,491583.0,491583.0,9750479.0,9750479.0,9750479.0,1
55835,79,1,6,6,6,6.0,0.0,6,6,6.0,0.0,151898.7342,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,12658.22785,12658.22785,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,119.0,252.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,30876,1,47,47,47,47.0,0.0,79,79,79.0,0.0,4080.839487,64.77522995,30876.0,0.0,30876,30876,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,32.0,32.38761498,32.38761498,47.0,79.0,57.66666667,18.47520861,341.3333333,0.0,0.0,0.0,86.5,47.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,462009,1,55,55,55,55.0,0.0,111,111,111.0,0.0,359.3003599,4.328919999,462009.0,0.0,462009,462009,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,32.0,2.16446,2.16446,55.0,111.0,73.66666667,32.33161507,1045.333333,0.0,0.0,0.0,110.5,55.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,30389,4,156,39,39,39.0,0.0,55,55,55.0,0.0,12372.89809,263.2531508,4341.285714,11352.10719,30085,3,30236,10078.66667,17450.70057,30229,3,30245,10081.66667,17455.89672,30238.0,3.0,128.0,128.0,131.6265754,131.6265754,39.0,55.0,46.11111111,8.432740427,71.11111111,0.0,0.0,0.0,51.875,156.0,-1.0,-1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,30793,2,84,42,42,42.0,0.0,155,155,155.0,0.0,12795.11577,129.8996525,10264.33333,17737.65792,30746,1,46,46.0,0.0,46,46,1,1.0,0.0,1.0,1.0,64.0,64.0,64.94982626,64.94982626,42.0,155.0,87.2,61.892649,3830.7,0.0,0.0,0.0,109.0,84.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
765,42,1,0,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,23809.52381,23809.52381,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3017,18,1,0,0,0,0.0,0.0,6,6,6.0,0.0,333333.3333,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,55555.55556,55555.55556,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5298,13,1,2,2,2,2.0,0.0,6,6,6.0,0.0,615384.6154,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,76923.07692,76923.07692,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,500,1,46,46,46,46.0,0.0,127,127,127.0,0.0,346000.0,4000.0,500.0,0.0,500,500,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,20.0,2000.0,2000.0,46.0,127.0,73.0,46.7653718,2187.0,0.0,0.0,0.0,109.5,46.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1010,86,1,2,2,2,2.0,0.0,6,6,6.0,0.0,93023.25581,23255.81395,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,11627.90698,11627.90698,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,59737,1,57,57,57,57.0,0.0,185,185,185.0,0.0,4051.090614,33.48008772,59737.0,0.0,59737,59737,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,16.74004386,16.74004386,57.0,185.0,99.66666667,73.90083446,5461.333333,0.0,0.0,0.0,149.5,57.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55362,28724,2,6,6,0,3.0,4.242640687,0,0,0.0,0.0,208.8845565,69.62818549,28724.0,0.0,28724,28724,28724,28724.0,0.0,28724,28724,0,0.0,0.0,0.0,0.0,52.0,0.0,69.62818549,0.0,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,1.0,3.0,6.0,114.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
406,20,1,0,0,0,0.0,0.0,6,6,6.0,0.0,300000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,50000.0,50000.0,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,202,2,68,34,34,34.0,0.0,66,66,66.0,0.0,990099.0099,19801.9802,67.33333333,104.5434519,188,4,10,10.0,0.0,10,10,4,4.0,0.0,4.0,4.0,64.0,64.0,9900.990099,9900.990099,34.0,66.0,46.8,17.52712184,307.2,0.0,0.0,0.0,58.5,68.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,51163579,10,942,452,0,94.2,187.5347671,1460,0,385.9090909,590.5855492,101.3807107,0.410448221,2558178.95,4166253.558,10000000,98,45200000,5023262.444,4991575.603,10000000,15175,51100000,5114853.1,4721538.399,10000000.0,177.0,212.0,280.0,0.195451534,0.214996687,0.0,1460.0,235.7727273,452.9482186,205162.0887,0.0,1.0,0.0,247.0,942.0,8192.0,31.0,9.0,20.0,31470.0,95171.0,14953.0,9010402.4,10000000.0,5052502.0,1
7002,59,1,0,0,0,0.0,0.0,6,6,6.0,0.0,101694.9153,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,16949.15254,16949.15254,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2811,55,1,0,0,0,0.0,0.0,6,6,6.0,0.0,109090.9091,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,18181.81818,18181.81818,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,142286,35,980,220,0,28.0,55.97636056,3182,0,1726.818182,812.930881,540882.448,555.2197686,1824.179487,5603.509707,31229,0,142286,4184.882353,10232.17411,50953,1,121674,2829.627907,7092.110271,31229.0,51.0,720.0,892.0,245.9834418,309.2363268,0.0,3182.0,962.0,1041.657236,1085049.797,0.0,1.0,0.0,974.1772152,980.0,29200.0,32.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,5691683,4,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.054169742,1138336.6,2017721.03,4666740,64,5691683,1897227.667,2445971.946,4666740,32753,992207,992207.0,0.0,992207.0,992207.0,136.0,80.0,0.702779828,0.351389914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3260,43,1,2,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,23255.81395,23255.81395,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31038,59,1,2,2,2,2.0,0.0,6,6,6.0,0.0,135593.2203,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,16949.15254,16949.15254,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
84,20,1,2,2,2,2.0,0.0,6,6,6.0,0.0,400000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,50000.0,50000.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51103,67,1,0,0,0,0.0,0.0,6,6,6.0,0.0,89552.23881,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,14925.37313,14925.37313,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6901,63,1,2,2,2,2.0,0.0,6,6,6.0,0.0,126984.127,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,15873.01587,15873.01587,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,121514,2,70,35,35,35.0,0.0,225,225,225.0,0.0,4279.342298,32.91801768,40504.66667,70150.94447,121508,2,2,2.0,0.0,2,2,4,4.0,0.0,4.0,4.0,64.0,64.0,16.45900884,16.45900884,35.0,225.0,111.0,104.0672859,10830.0,0.0,0.0,0.0,138.75,70.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,31358,1,50,50,50,50.0,0.0,119,119,119.0,0.0,5389.374322,63.77957778,31358.0,0.0,31358,31358,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,31.88978889,31.88978889,50.0,119.0,73.0,39.83716857,1587.0,0.0,0.0,0.0,109.5,50.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,243,2,82,41,41,41.0,0.0,57,57,57.0,0.0,806584.3621,16460.90535,81.0,99.45853407,193,3,47,47.0,0.0,47,47,3,3.0,0.0,3.0,3.0,40.0,40.0,8230.452675,8230.452675,41.0,57.0,47.4,8.76356092,76.8,0.0,0.0,0.0,59.25,82.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,179986,4,1204,1192,0,301.0,594.006734,803,2,270.3333333,461.3072006,11195.31519,38.89191382,29997.66667,44120.98551,86997,113,179986,59995.33333,49528.05691,90146,2834,90974,45487.0,62871.69234,89944.0,1030.0,92.0,64.0,22.22395075,16.66796306,0.0,1192.0,251.875,471.813655,222608.125,0.0,1.0,0.0,287.8571429,1204.0,8192.0,8190.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,3559068,5,2240,2222,0,448.0,991.6995513,620,0,208.6666667,356.2377483,805.2669969,2.247779475,508438.2857,1289255.114,3431827,98,3559068,889767.0,1695129.902,3431827,429,40008,20004.0,21626.1538,35296.0,4712.0,112.0,68.0,1.404862172,0.842917303,0.0,2222.0,318.4444444,742.39193,551145.7778,0.0,1.0,0.0,358.25,2240.0,8192.0,6602.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,115224224,16,435,435,0,27.1875,108.75,746,0,53.28571429,199.3768865,10.24958085,0.260361918,3973249.103,4876391.383,10000000,34,115000000,7681614.933,4193650.146,10100000,58,111000000,8506182.154,3762463.541,10100000.0,20196.0,520.0,456.0,0.13885969,0.121502229,0.0,746.0,38.09677419,152.8341923,23358.29032,0.0,1.0,0.0,39.36666667,435.0,29200.0,340.0,1.0,32.0,41919.90909,94035.0,36556.0,10000000.0,10000000.0,9998389.0,1
53,23927,2,60,30,30,30.0,0.0,117,117,117.0,0.0,12287.3741,167.1751578,7975.666667,13808.19772,23920,3,4,4.0,0.0,4,4,3,3.0,0.0,3.0,3.0,64.0,40.0,83.58757889,83.58757889,30.0,117.0,64.8,47.6518625,2270.7,0.0,0.0,0.0,81.0,60.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,211,2,68,34,34,34.0,0.0,91,91,91.0,0.0,1184834.123,18957.34597,70.33333333,36.95041723,113,49,49,49.0,0.0,49,49,49,49.0,0.0,49.0,49.0,64.0,64.0,9478.672986,9478.672986,34.0,91.0,56.8,31.22018578,974.7,0.0,0.0,0.0,71.0,68.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,31306,4,180,45,45,45.0,0.0,115,115,115.0,0.0,20443.36549,255.5420686,4472.285714,8897.09334,23684,4,31086,10362.0,17904.22151,31036,4,7618,2539.333333,4353.27662,7566.0,4.0,80.0,80.0,127.7710343,127.7710343,45.0,115.0,76.11111111,36.89323937,1361.111111,0.0,0.0,0.0,85.625,180.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9998,63,1,0,0,0,0.0,0.0,6,6,6.0,0.0,95238.09524,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,15873.01587,15873.01587,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
123,26258,1,48,48,48,48.0,0.0,48,48,48.0,0.0,3656.028639,76.16726331,26258.0,0.0,26258,26258,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,32.0,38.08363166,38.08363166,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,72.0,48.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47713,1455,3,31,31,0,10.33333333,17.89785834,6,6,6.0,0.0,25429.55326,2749.140893,485.0,785.8670371,1392,7,1399,699.5,979.3428919,1392,7,0,0.0,0.0,0.0,0.0,96.0,20.0,2061.85567,687.2852234,0.0,31.0,7.4,13.44618905,180.8,0.0,0.0,1.0,9.25,31.0,1006.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6565,97,1,0,0,0,0.0,0.0,6,6,6.0,0.0,61855.6701,20618.5567,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,10309.27835,10309.27835,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1088,51,1,0,0,0,0.0,0.0,6,6,6.0,0.0,117647.0588,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,19607.84314,19607.84314,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9053,51,2,44,38,6,22.0,22.627417,6,6,6.0,0.0,980392.1569,58823.52941,25.5,31.81980515,48,3,3,3.0,0.0,3,3,0,0.0,0.0,0.0,0.0,40.0,20.0,39215.68627,19607.84314,6.0,38.0,14.0,16.0,256.0,0.0,0.0,1.0,18.66666667,44.0,351.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16012,15,1,2,2,2,2.0,0.0,6,6,6.0,0.0,533333.3333,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,66666.66667,66666.66667,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1117,6,1,0,0,0,0.0,0.0,6,6,6.0,0.0,1000000.0,333333.3333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,166666.6667,166666.6667,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,24928,2,92,46,46,46.0,0.0,127,127,127.0,0.0,13879.97433,160.4621309,8309.333333,14387.85739,24923,2,2,2.0,0.0,2,2,3,3.0,0.0,3.0,3.0,64.0,64.0,80.23106547,80.23106547,46.0,127.0,78.4,44.36552716,1968.3,0.0,0.0,0.0,98.0,92.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,205983,1,46,46,46,46.0,0.0,46,46,46.0,0.0,446.6388003,9.709539137,205983.0,0.0,205983,205983,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,4.854769568,4.854769568,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,69.0,46.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,144,2,98,49,49,49.0,0.0,65,65,65.0,0.0,1583333.333,27777.77778,48.0,77.07788269,137,3,4,4.0,0.0,4,4,3,3.0,0.0,3.0,3.0,64.0,64.0,13888.88889,13888.88889,49.0,65.0,55.4,8.76356092,76.8,0.0,0.0,0.0,69.25,98.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,70619,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42.48148515,35309.5,3240.670378,37601,33018,70619,35309.5,3240.670378,37601,33018,0,0.0,0.0,0.0,0.0,96.0,0.0,42.48148515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,237.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,6067493,6,317,223,0,52.83333333,85.57433416,145,0,39.25,70.55671478,78.12122733,1.648127159,674165.8889,1888352.153,5708223,3,6067493,1213498.6,2580915.707,5829957,3,274813,91604.33333,80434.29105,152329.0,381.0,132.0,92.0,0.988876295,0.659250864,0.0,223.0,43.09090909,73.50844107,5403.490909,0.0,1.0,0.0,47.4,317.0,8192.0,110.0,5.0,20.0,359267.0,359267.0,359267.0,5708223.0,5708223.0,5708223.0,1
8039,24174,5,431,312,6,86.2,128.9077189,6,6,6.0,0.0,18077.2731,248.200546,4834.8,6702.285409,13894,2,24174,6043.5,7109.225016,13894,2,0,0.0,0.0,0.0,0.0,100.0,20.0,206.8337884,41.36675767,6.0,312.0,107.0,141.9260371,20143.0,0.0,0.0,1.0,124.8333333,431.0,172.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,334,2,74,37,37,37.0,0.0,130,130,130.0,0.0,1000000.0,11976.0479,111.3333333,149.4300282,282,4,4,4.0,0.0,4,4,48,48.0,0.0,48.0,48.0,64.0,64.0,5988.023952,5988.023952,37.0,130.0,74.2,50.93819785,2594.7,0.0,0.0,0.0,92.75,74.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,31123852,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.064259398,31100000.0,0.0,31100000,31100000,31100000,31100000.0,0.0,31100000,31100000,0,0.0,0.0,0.0,0.0,64.0,0.0,0.064259398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65535.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4005,85,1,2,2,2,2.0,0.0,6,6,6.0,0.0,94117.64706,23529.41176,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,11764.70588,11764.70588,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,62626,2,108,54,54,54.0,0.0,110,110,110.0,0.0,5237.441318,63.87123559,20875.33333,36151.07578,62619,3,4,4.0,0.0,4,4,3,3.0,0.0,3.0,3.0,64.0,40.0,31.93561779,31.93561779,54.0,110.0,76.4,30.67246322,940.8,0.0,0.0,0.0,95.5,108.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
